"","nameList","rating"
"5077","Hector Moretti",2.454
"4988","Victor Trotsko",2.454
"4327","R Elangovan",2.453
"1103","Janos Guti",2.453
"1720","Alejandro Aramburu",2.453
"2384","Norbert Mazany",2.453
"3479","Juan Pablo Varillas Patino Samudio",2.452
"345","Vicente Zarazua",2.452
"5437","Daniel Dutra Da Silva",2.452
"5336","Jasper Smit",2.45
"5362","Martin Rmus",2.45
"4458","Jose Fernandez",2.449
"5267","Ronaldo Carvalho",2.449
"4134","Graham Notman",2.448
"3094","Tsung Hua Yang",2.448
"4850","Hyeong Keun Song",2.448
"1407","Juan Antonio Rodriguez",2.447
"3961","Lorenzo Soriano",2.447
"4968","Jack Waite",2.447
"4502","Alexander Zalesky",2.447
"5607","Bar Tzuf Botzer",2.447
"4215","Rocky Vasquez",2.446
"4882","Carl Chang",2.446
"870","Wouter Fok",2.446
"5608","Sanjar Fayziev",2.446
"1422","Gary Lemon",2.445
"1946","Markus Naewie",2.445
"5096","Alvis Tabors",2.445
"3947","Terry Hassell",2.445
"5759","Brandon Perez",2.445
"379","Andrew Pattison",2.445
"1069","Peter Doohan",2.445
"2214","Victor Sendin",2.445
"67","Ingo Buding",2.444
"2785","Sanchai Ratiwatana",2.444
"782","Gavorielle Marcu",2.444
"4401","Steve Wood",2.444
"847","Hubertus Hoyt",2.443
"2189","Mahesh Bhupathi",2.442
"4483","Masaru Suishu",2.442
"5209","Ryan Henry",2.442
"4228","Yenesi Allen",2.441
"4403","Larry Davidson",2.441
"5219","Ingo Neumuller",2.441
"219","Detler Herdy",2.44
"488","Frederick Ted Schroeder",2.44
"131","Stanley Pasarell",2.44
"2652","Hiu Tung Yu",2.439
"5258","Guillem Burniol",2.439
"282","Hans Nerell",2.439
"711","Z Mincec",2.439
"5264","Bruno Rosa",2.439
"291","Ken Binns",2.439
"659","Ingo Wimmer",2.439
"4185","Steve Mott",2.439
"1047","Jeremy Cohen",2.439
"1697","Hashim Bin Sidek",2.438
"328","Tadeusz Nowicki",2.437
"4012","Bill Bennion",2.437
"1377","Islam Ul Haq",2.436
"1232","Cary Leeds",2.436
"210","Francois Matheu",2.436
"5322","Armin Sandbichler",2.436
"233","Zeljko Franulovic",2.435
"1753","Cyril Suk",2.435
"4929","Robert Eriksson",2.434
"4484","Kouichi Sayama",2.434
"419","Allan Mcdonald",2.434
"4627","Hans Fredborg",2.434
"5476","Ilya Belyaev",2.433
"4423","A Moscoso",2.433
"4930","Trevor Kronemann",2.433
"122","Richard Leach",2.433
"5283","Mohammed Abdulla",2.431
"909","Ray Kelly",2.431
"4294","Guy Fritz",2.431
"854","Christopher Sylvan",2.431
"1268","Jon Levine",2.431
"2200","Tomasz Lichon",2.431
"4541","Sergio Speciale",2.43
"4011","Mario Caimo",2.43
"4079","Rassel Mayers",2.43
"690","Tony Dawson",2.43
"5010","Toby Mitchell",2.43
"339","Alvin Gardiner",2.429
"1345","Lawson Duncan",2.429
"1180","Ivan Du Pasquier",2.429
"530","Max Senior",2.429
"93","Keith Wooldridge",2.429
"4662","David Betous",2.429
"3843","Robert Bedard",2.428
"2762","Hao Lu",2.426
"2050","Ruben Alvarenga",2.425
"2514","Johnny Arcilla",2.425
"1018","Huang Jung Hsu",2.425
"3631","Brian Cheney",2.424
"2306","Lazaro Navarro Batles",2.424
"1126","Eiji Takeuchi",2.424
"4157","Enzo Vattuone",2.424
"4895","Johan Donar",2.424
"4260","R Vasselin",2.423
"4130","Fazal Mahmoud",2.423
"4924","Jonathan Leach",2.423
"4269","Antonio Hartmann",2.422
"4917","Tetsuya Chaen",2.422
"5536","Dino Marcan",2.422
"4252","R Buckley",2.421
"4816","John Arbanas",2.421
"5631","Lorenzo Giustino",2.421
"3169","Rodrigo Rappaccioli",2.42
"4630","Masayoshi Takeyari",2.42
"1662","Otavio Della",2.42
"975","David Imonitie",2.419
"1460","Manuel Tolentino",2.418
"3942","Kevin Mccollum",2.418
"1976","Orlin Stanoytchev",2.418
"4757","Austen Brice",2.418
"1272","Thomas Stalhandske",2.418
"1248","Luciano Cuneo",2.418
"931","Dragan Savic",2.418
"4482","Frank Hamonet",2.418
"979","Juan Nunez",2.418
"5299","Lars Uebel",2.417
"1750","Lars Koslowski",2.417
"2469","Efe Ustundag",2.417
"741","Miguel Maurtua",2.415
"4016","Steve Siegel",2.415
"1175","Gabriel Monroy",2.414
"1532","Necvet Demir",2.414
"3939","Geoff Paish",2.414
"5663","Jan Choinski",2.412
"64","William Harris",2.412
"115","Antonio Palafox",2.411
"340","Bernard Paul",2.411
"2161","Ivan Baron",2.411
"5444","Kevin Krawietz",2.411
"4805","Lukas Thomas",2.411
"66","Alexander Marcial",2.411
"5397","Francesco Piccari",2.411
"390","Peter Soeters",2.41
"5404","Jun Chao Xu",2.41
"229","Isao Watanabe",2.41
"2302","Valentin Sanon",2.409
"2959","Denis Matsukevitch",2.409
"632","Ionel Santeiu",2.409
"1335","Dan Cassidy",2.409
"404","Alvaro Betancur",2.408
"5557","Niels Desein",2.408
"5007","Ruben Fernandez",2.408
"5334","Bartolome Salva Vidal",2.408
"4677","Alioune Toure",2.408
"3623","Larry Nagler",2.407
"830","Tim Clements",2.407
"4435","Assen Dishkov",2.407
"3314","Tomislav Ternar",2.407
"5666","Johan Nikles",2.407
"1245","Witold Meres",2.406
"3690","Ciccio Gorla",2.406
"859","Guillermo Oropez",2.406
"4377","Marc Albert",2.406
"5748","Zdenek Kolar",2.405
"4344","Tracy Delatte",2.405
"2921","Phillip King",2.405
"3761","Uriel Oquendo Sr",2.405
"3862","Manuel Gallardo",2.405
"220","Marian Laudin",2.405
"5217","Julio Peralta",2.404
"2079","David Adams",2.404
"2732","Haithem Abid",2.403
"4511","Gisle Pedersen Jentoft",2.403
"1899","Daniel Chavez Morales",2.403
"4520","Simone Ercoli",2.403
"5235","Nejc Podkrajsek",2.403
"734","Dale Power",2.402
"156","Andras Szikszai",2.402
"5135","Ekkarin Pisuth Arnonth",2.401
"293","Frank Tutvin",2.401
"4866","Koko Kunkel",2.401
"1468","Alex Stepanek",2.401
"1048","Gary Penberthy",2.401
"4766","Andrew Lobb",2.4
"3154","Ismar Gorcic",2.4
"2129","Mark Gurr",2.4
"791","Moharram Ali Khodai",2.4
"4199","Abdelkader Madani",2.4
"1088","Alejandro Ganzabal",2.4
"4374","Frank Puncec",2.4
"2712","Sergey Makashin",2.4
"838","Peter Smylie",2.399
"4492","Ulf Pettersson",2.399
"17","David Smith",2.399
"153","Bernard Montrenaud",2.399
"998","John Eagleton",2.399
"1463","Raymond Suarez",2.398
"3530","Hong Kit Jack Wong",2.397
"325","Woody Blocher",2.397
"4355","Horace Reid",2.397
"263","Pekka Petersen Dyggve",2.397
"5755","Minjong Park",2.397
"2777","Andrei Karatchenia",2.396
"3649","Jimmy Parker",2.396
"5520","Julius Gotovskis",2.396
"5343","Chu Huan Yi",2.396
"2986","Roman Recarte",2.395
"3845","Roberto Aubone",2.395
"519","Alline An Ly",2.395
"4852","Jorg Schors",2.395
"763","U Montona",2.394
"3989","Marcus Kramer",2.394
"5411","Marco Crugnola",2.394
"3740","George Andrews",2.394
"381","Jackie Saul",2.394
"499","Dan Birchmore",2.394
"94","Luis Ayala",2.394
"1287","Gerald Mild",2.393
"1019","Panomkorn Pladchunil",2.393
"1065","Peter Hampton",2.393
"4326","William Mcgehee",2.393
"2815","Jing Yi Li",2.392
"524","Jacques Thamin",2.392
"4318","Alberto Franco",2.392
"5179","Guillermo Hormazabal",2.391
"935","Mike Shore",2.391
"3227","Nicholas Sayer",2.39
"331","William Alvarez",2.39
"842","R Bortulan",2.39
"3164","Siu Fai Kelvin Lam",2.39
"4003","Greg Braun",2.389
"3941","Dale Ogden",2.389
"5112","Alex Witt",2.389
"5477","Agustin Velotti",2.388
"2824","Patrick Tierro",2.388
"100","Torben Ulrich",2.387
"3743","Bill Mcdonnell",2.386
"1712","Stefan Lochbihler",2.386
"4004","Greg Peebles",2.386
"3864","Gerry Gomes",2.385
"5655","Oliver Anderson",2.385
"5693","Anil Yuksel",2.384
"694","Pavel Hutka",2.384
"4478","Guillermo Stevens",2.383
"3162","Sunu Wahyu Trijati",2.383
"4341","Ian Bersin",2.383
"2562","Hiroki Kondo",2.383
"5003","Miguel Pastura",2.383
"685","Micky Dominguez",2.382
"622","Tony Parun P071",2.382
"4935","Mark Farren",2.382
"3799","Allen Shapter",2.381
"1680","Peter Wright",2.381
"145","Chauncey Steele Iii",2.381
"4872","Derek Yong",2.381
"5637","Ben Fatael",2.381
"4353","Didier Frantz",2.38
"5301","Kamil Capkovic",2.38
"5618","Janis Podzus",2.38
"3669","Bronislaw Lewandowski",2.38
"1569","Thomas Haldin",2.379
"4442","Yoshiya Hamano",2.379
"408","Sever Muresan",2.379
"4782","Peter Flintsoe",2.379
"5149","Seung Bok Baek",2.378
"4798","Rene Hanak",2.378
"4173","Bjorn Wahlstrom",2.378
"4169","Milos Dimitrijevic",2.378
"2018","Andrei Merinov",2.377
"1517","Moncef Zehar",2.377
"1785","Jean Nabi",2.377
"368","Bill Freer",2.376
"4785","Abdul Kahar Mim",2.376
"4223","Jose Schmidt",2.376
"373","Frank Froehling",2.375
"3369","Nutthanon Kadchapanan",2.375
"5565","Eduardo Struvay",2.374
"4019","Felix Morey",2.373
"319","Pietro Marzano",2.373
"4817","Ian Aler",2.373
"4219","Terry Suyderhoud",2.373
"184","Hans Jaochim Plotz",2.373
"3648","Robert Perry",2.373
"4499","Dick Metz",2.373
"3906","Terry Ehlers",2.373
"1925","Darek Nowicki",2.372
"4668","David Wells Roth",2.372
"28","Ray Keldie",2.372
"4799","Reinhard Wawra",2.372
"5268","Alessandro Camarco",2.372
"3431","Alexander Lazov",2.372
"1125","Hitoshi Shirato",2.371
"5243","Janne Ojala",2.371
"4985","Denis Yakimenko",2.371
"1383","Morten Ronneberg",2.37
"1416","Mikael Pernfors",2.37
"4378","Brian Millar",2.369
"4488","Randy Druz",2.369
"5691","Sumit Nagal",2.369
"4474","Bill Csipkay",2.368
"4027","Jeck Chu",2.366
"653","Mitsuru Motoi",2.366
"4967","Jaka Bozic",2.366
"539","Kenneth Mcmillan",2.366
"1211","Eric Sherbeck",2.366
"3326","Lukas Mugevicius",2.366
"1315","Paul Bailey",2.365
"732","Enrique Caviglia",2.364
"4733","Renald Etienne",2.364
"3873","Andres Tielemans",2.364
"1328","Brian Levine",2.363
"4928","Dusan Prchlik",2.363
"636","Karl Coombes",2.363
"836","Bill Lofgren",2.363
"4159","Hugh Thomson",2.362
"2398","Andrej Krasevec",2.362
"171","Nicola Pietrangeli",2.362
"5128","Marwan Zewar",2.362
"9","William Coghlan",2.362
"5777","Julien Cagnina",2.362
"5127","Miha Gregorc",2.361
"4328","R Stiegler",2.361
"570","Juan Herrera",2.36
"1064","Mark Lewis",2.36
"894","Peter Pearson",2.36
"1635","David Felgate",2.359
"3741","Joe Osadca",2.359
"3069","Alexander Blom",2.359
"4747","Tom Mercer",2.358
"2634","Gilles Kremer",2.358
"1683","Eno Polo",2.358
"281","Frank Saloman",2.358
"5441","Petru Alexandru Luncanu",2.358
"1313","Mark Bailey",2.358
"824","Rick Fagel",2.358
"5370","Purav Raja",2.358
"1312","Huub Van Boeckel",2.357
"1969","Stephane Sansoni",2.357
"5445","Roman Valent",2.356
"4099","Stephen Meyers",2.356
"587","Don Mccormick",2.356
"215","Frantisek Pala",2.356
"1897","Vernon Lewis",2.356
"411","Van Bay Vo",2.356
"4560","Ted Farnsworth",2.355
"4406","Jacques Bonnemaison",2.355
"2944","Faisal Aidil",2.355
"2061","Jin Yen Chiang",2.355
"4998","Abdul Hamid Makhkamov",2.354
"832","Jiri Granat",2.354
"5573","Christoffer Konigsfeldt",2.354
"4056","U Wallace",2.354
"4292","Dennis Gibson",2.354
"344","David Tate",2.353
"3750","Nick Barone",2.353
"2784","Sonchat Ratiwatana",2.353
"207","John Clifton",2.353
"4456","U Naharaj",2.352
"5257","Israel Matos Gil",2.352
"4746","Hidehiko Tanizawa",2.352
"1607","Markus Rackl",2.351
"4240","Viorel Sotiriu",2.351
"3175","Suk Young Jeong",2.35
"1577","Martin Blackman",2.35
"1000","Bhanu Nunna",2.35
"4812","Rodrigo Faria",2.35
"1908","Lui Pang",2.35
"5238","Mohammed Fawzy",2.35
"257","Kiril Yashmakov",2.35
"907","Andre Zietsmann",2.349
"95","Bob Howe",2.349
"1129","Loic Courteau",2.349
"3838","John Zweig",2.348
"2703","James Shortall",2.348
"2537","Andrey Dernovskiy",2.348
"1893","Jaime Cortes",2.347
"3271","Vladyslav Manafov",2.346
"4017","Ted Gorski",2.346
"5118","Seung Hoon Lee",2.346
"657","Sachio Kato",2.345
"87","Ezio Di Matteo",2.345
"2371","Jocelyn Robichaud",2.345
"1876","John Farrington",2.344
"205","Ken Weatherley",2.344
"162","Daniel Contet",2.344
"4162","Helson Barros",2.343
"5529","Nicolas Meister",2.343
"4022","Terje Larsen",2.343
"4030","Francisco Mastelli",2.342
"514","Omar Laimina",2.342
"4607","William Notar",2.342
"144","Premjit Lall",2.341
"4039","Harald Neuner",2.341
"3525","Bruno Britez",2.34
"2443","Arthur Konan",2.34
"4009","Paolo Lazzari",2.34
"2786","Murad Inoyatov",2.34
"4171","Bob Adams",2.339
"5104","Ivan Vajda",2.338
"4001","Akshai Misra",2.337
"4597","Patrick Flynn",2.337
"1210","Mike Brunnberg",2.337
"3316","Pruchya Isarow",2.336
"4663","Stefano Mezzadri",2.336
"4525","Tadeu Luiz",2.335
"29","Berry Geraghty",2.335
"3706","Gordon Forbes",2.335
"1300","David Graham",2.334
"1318","Michel Borfiga",2.334
"5535","Kristijan Mesaros",2.334
"5498","Ivan Nedelko",2.334
"3909","U Savaldelli",2.333
"396","U Lockington",2.333
"5402","Alberto Brizzi",2.333
"3232","Hicham Khaddari",2.332
"1686","Eoin Collins",2.332
"3378","Mantas Bugailiskis",2.332
"3160","Peerakiat Siriluethaiwattana",2.332
"4962","Rodolfo Varela",2.332
"990","Toru Yonezawa",2.331
"3815","Patrick Platzer",2.331
"5687","Tom Diederich",2.331
"3965","Kosti Killa",2.331
"3005","Rouzbeh Kamran",2.33
"5185","Paul Hanley",2.33
"1375","Waldemar Rogowski",2.33
"1225","John Stoddart",2.33
"1773","Sunny Liu",2.33
"5457","Amaury Gomez",2.329
"846","Gerard Toulon",2.329
"5745","Elliot Benchetrit",2.328
"1184","Carlos Di Laura",2.328
"3998","R Spitzer",2.328
"483","Frank Gebert",2.328
"2377","Gehad El Deeb",2.328
"656","Moon Il Kim",2.327
"4655","Hector Ortiz",2.327
"4006","Dragan Stojovic",2.327
"5232","Diego Acuna",2.327
"2369","Ivaylo Traykov",2.327
"841","Lajos Levai",2.326
"5567","Boy Westerhof",2.326
"1270","Carlos Chabalgoity",2.325
"3528","Jirat Navasirisomboon",2.325
"2184","Nouhoun Sangare",2.325
"119","Anthony Billington",2.325
"493","Paul Van Min",2.325
"3847","Ricardo Bernd",2.325
"5386","Matt Simpson",2.324
"4957","Remus Farcas",2.324
"5087","Rodrigo Vallejo",2.324
"5645","Henrik Sillanpaa",2.324
"3428","Gabor Borsos",2.324
"4926","Stephane Andriolo",2.323
"3935","Andre Van Der Merwe B",2.323
"5709","Patrick Kypson",2.322
"4356","Warren Girle",2.322
"1163","Alejandro Gattiker",2.322
"4250","David Hall",2.322
"3705","Christian Pieper",2.32
"5598","Nathan Pasha",2.32
"4306","Stephen Temple",2.32
"2580","Michael Brown B395",2.319
"5561","Collin Altamirano",2.319
"797","Ramiro Gonzalo Benavides Saravia",2.318
"2052","Derek Farren",2.318
"4385","X Menn",2.318
"5290","Felipe Parada",2.318
"362","Frank Sedgman",2.318
"3931","Andras Szocsik",2.318
"1308","Klaus Oberparleiter",2.318
"410","Van Thanh Nguyen",2.317
"912","Harry Fritz",2.317
"4409","Robert Baumgartner",2.316
"296","Pedro Langre",2.316
"230","Nicola Spear",2.315
"5072","Jim Thomas",2.315
"2930","Piero Luisi",2.315
"3875","Roberto Graetz",2.315
"4860","Nebojsa Djordjevic",2.314
"567","Olle Palmer",2.314
"1059","Billy Nealon",2.313
"3363","Tigre Hank",2.313
"3896","Richard Kasten",2.312
"346","Aly El Dawoudi",2.312
"2043","Sule Ladipo",2.312
"2942","Michael Lai",2.312
"463","Jackie Cooper",2.311
"952","Roger Guedes",2.311
"701","Jim Moore",2.311
"1758","Ricardo Camargo",2.31
"3163","David Agung Susanto",2.31
"3383","Mazen Osama",2.31
"2579","Jad Ayoub",2.309
"2639","Dias Doskarayev",2.309
"4500","Ricardo Rivera",2.308
"2877","Abdullah Maqdas",2.307
"2582","Samir Saadeldin",2.307
"5259","Pedro Braga",2.307
"3703","Karl Fichtel",2.307
"3921","Fritz Schunck",2.306
"3842","Robert Puddicombe",2.305
"599","Samudra Sangitan",2.305
"5501","Andrey Kumantsov",2.305
"5001","Alexei Belov",2.305
"3212","Alex Llompart",2.304
"4884","John Roddick",2.304
"4389","T Tang",2.304
"4784","Giorgio Carneade",2.303
"1916","Omer Rashid",2.303
"2707","Guillermo Carter",2.303
"4096","Anthony Fawcett",2.303
"1369","Arafat Chekrouni",2.303
"1046","Bill Gilmour",2.302
"5473","Dusan Lojda",2.302
"192","Gaetano Di Maso",2.302
"2162","Andrew Ilie",2.302
"3518","Marcelo Tomas Barrios Vera",2.302
"4158","Jason Smith",2.301
"4439","Yoshito Nakamura",2.301
"2645","Emilio Daniel Baez Britez",2.301
"3927","P Martin",2.3
"3436","Sharmal Dissanayake",2.3
"109","John Sharpe",2.3
"137","Ron Goldman",2.3
"3658","James Pressly",2.299
"2628","Genius Chidzikwe",2.299
"1462","Tanakorn Srichaphan",2.299
"2186","Alti Vahkal",2.299
"5039","Timur Ganiev",2.299
"2254","Andres Filimonov",2.299
"5528","Blake Strode",2.298
"3578","Anthony Jackie Tang",2.298
"90","John Ward",2.298
"5340","Alexandr Zotov",2.297
"4089","Maurice Claitte",2.297
"1687","Noel Rutherford",2.297
"4918","Ryan Blake",2.297
"4196","N Desai",2.297
"2316","Vittaya Samrej",2.296
"5254","Andres Pedroso",2.296
"129","Bill Colson",2.296
"4718","Frank Dennhardt",2.295
"3882","David Mitchell",2.295
"350","Mieczyslaw Rybarczyk",2.295
"1529","NA Sulistyono",2.294
"3880","Ray Keenan",2.294
"1895","Andreas Fikas",2.294
"2793","Yordan Kanev",2.294
"302","Dave Harmon",2.293
"1528","Colin Grant",2.293
"4418","Keith Gilbert",2.292
"5328","Torsten Popp",2.292
"4155","Vicente Castano",2.292
"5295","G Jones",2.292
"1017","Chang Rung Wu",2.292
"284","Keith Carpenter",2.291
"4340","Tom Frisher",2.291
"3782","Jose Maria Blasi",2.291
"2309","Taso Vasiliadis",2.291
"3661","John De Zeeuw",2.291
"1684","Frank Ofori",2.291
"5776","Mehluli Don Ayanda Sibanda",2.29
"5190","Vladimir Obradovic",2.29
"720","Jan Zabrodsky",2.29
"5106","Jakub Herm Zahlava",2.29
"2654","Patrick Chucri",2.289
"3769","Thomas Lynch",2.289
"4933","Patrick Mohr",2.289
"5676","Abdulhamid Mubarak",2.289
"1035","X Zhao",2.289
"341","Ernst Blanke",2.289
"3962","Carlos Junquet",2.288
"3870","Hendrick Sepp",2.288
"5783","Darko Bojanovic",2.287
"4775","Valerio Boccito",2.287
"4744","John Boytim",2.287
"5465","Demetrios Leontis",2.286
"5580","Soteris Hadjistyllis",2.286
"3889","Allen Morris",2.286
"3170","Hugo Dellien",2.286
"967","Chris Gunning",2.286
"4021","Christer Holm",2.285
"5035","Diego Hipperdinger",2.285
"288","John Mcmanus",2.285
"4561","Bruce Brescia",2.285
"954","Haroon Ismail",2.285
"353","Gaurav Misra",2.284
"2063","Agustin Garizzio",2.284
"3868","Peter Lamp",2.284
"4308","Craig Venter",2.284
"2870","Alexandros Jakupovic",2.283
"5641","Duilio Vallebuona",2.283
"4168"," ",2.283
"1156","Francisco Ferrer",2.283
"477","Greg Perkins",2.283
"5325","Tomislav Peric",2.282
"5589","Dean Obrien",2.282
"4563","Dan Nahirny",2.282
"2801","Filip Urban",2.282
"3781","Peter Schlotz",2.282
"3833","Bobby Siska",2.281
"5053","Andre Lopes",2.281
"1504","Edoardo Mazza",2.281
"5728","Patrik Niklas Salminen",2.281
"398","Bo Holmstrom",2.281
"937","Bruce Kleege",2.28
"63","Tom Mozur",2.28
"1005","Robert Bettauer",2.28
"4496","Jamie Harty",2.28
"601","Sung Bae Kim",2.28
"3618","John Norgauer",2.279
"5519","Julius Tverijonas",2.278
"5446","Colin Ebelthite",2.278
"1598","Greig Rodger",2.278
"4054","Graham Thompson",2.277
"1980","Goudjo Gbedey",2.276
"4338","Tom Lee",2.276
"652","Bailey Brown",2.276
"2529","Mustafa Azkara",2.276
"4670","Paul Chaput",2.276
"5040","Kirill Ivanov Smolensky",2.275
"4902","Hiram Silfa",2.274
"4331","Jean Luc Cotard",2.274
"5525","Mikhail Elgin",2.274
"306","John Yeomans",2.274
"5321","Damian Patriarca",2.273
"4208","B Yoranssen",2.273
"4465","Ismail Sauce",2.273
"1913","Daniel Heryanto",2.272
"4974","Sulistyo Wibowo",2.272
"21","Colin Stubs",2.271
"134","Modesto Tito Vazquez",2.271
"12","Bill Lloyd",2.271
"439","Mike Lynch",2.27
"3044","Ilija Martinoski",2.27
"4972","Dan Cantwell",2.27
"554","Frank Falderbaum",2.269
"1105","Mark Vines",2.269
"4713","Victor Lopez",2.268
"4495","Mark Freedman",2.267
"3279","Haydn Lewis",2.267
"3382","Nerman Fatic",2.266
"1077","Rick Rozen",2.266
"295","Armando Cornejo",2.265
"3997","A Simangunsong",2.265
"982","Jack Bushman",2.265
"2276","Marcus Hilpert",2.264
"2194","Jahanbakhsh Souri",2.264
"3883","Phil Gunning",2.264
"2342","Allen Belobrajdic",2.263
"1239","Athanasios Anastopoulos",2.263
"4741","Chin Chuan Chow",2.263
"5479","Fernando Romboli",2.262
"3372","Minh Quan Do",2.262
"3219","Marcin Gawron",2.261
"5176","Daniel Willman",2.261
"4545","Marian Lazarov",2.261
"1862","Miguel Merz",2.261
"4572","Shu Wah Liu",2.26
"4114","Wayne Cowley",2.26
"4748","Dirk Leppen",2.26
"4090","Dean Martin Jr",2.26
"3786","Antonio Mennella",2.259
"670","Ali Madani",2.259
"4533","Ville Jansson",2.258
"755","Jorg Muller",2.258
"5524","Walter Trusendi",2.258
"2581","Rabi Bouhassoun",2.258
"615","Stephen Myers",2.257
"234","Terry Ryan",2.257
"672","Kanyab Derafshidjavan",2.257
"2010","Clinton Marsh",2.257
"673","Thorvald Moe",2.256
"4303","Fritz Don",2.256
"4461","S Eummongkol",2.256
"4365","Pedro Gonzalez G162",2.256
"2708","Gustavo Ramirez",2.256
"4187","Joel Ross",2.255
"2128","Armand Strombach",2.255
"5276","Federico Rodriguez",2.254
"3708","Robert Haillet",2.254
"3887","Bobby Heald",2.254
"5496","Ludovic Walter",2.253
"2521","Karim Maamoun",2.253
"2048","Isaac Donkor",2.253
"897","Bruce Nichols",2.253
"4048","David Seigel",2.252
"4751","Mario Carnevale",2.252
"412","Munawar Iqbal",2.251
"5064","Patrick Osnua",2.251
"5138","Chemseddine Belal",2.25
"4248","Gabriel Neascu",2.249
"810","Boo Kil Choi",2.249
"5669","Austin Smith",2.248
"5177","Johannes Ager",2.248
"1143","Fabrizio Fanucci",2.247
"2631","Stian Boretti",2.247
"526","Takeshi Koura",2.247
"2320","Ali Hamadeh",2.247
"5714","Nick Hardt",2.247
"1045","Rodney Harmon",2.247
"4477","Juan Carlos Yunis",2.246
"4466","Jacques Vincileoni",2.246
"4631","Tim Trigueiro",2.246
"1903","Amro Ghoneim",2.246
"4604","Charles Honey",2.244
"5292","Evgeny Kirillov",2.244
"4138","Joaquin Castellano",2.244
"581","Willie Davies",2.243
"4554","Tomer Zimmerman",2.243
"4830","Carlos Chavez",2.243
"3951","Mark Shires",2.243
"2195","Helge Koll Frafjord",2.243
"4184","B Nagel",2.242
"4666","Marcello Bassanelli",2.242
"3586","Peter Bothwell",2.241
"1521","Milen Yanakiev",2.241
"4694","Marco Filippeschi",2.24
"856","Howard Schoenfield",2.24
"1719","Eugenio Rossi",2.24
"594","Ibrahim Mahmoud",2.24
"2667","Gunther Darkey",2.24
"4161","Gunther Gnettner",2.239
"5255","Daniel Yoo",2.239
"195","Nicholas Kalogeropoulos",2.238
"2462","Oskars Vaskis",2.238
"5","Warren Jacques",2.238
"5247","Erling Tveit",2.238
"777","Roger Mckee",2.238
"4405","Harvey Becker",2.238
"3704","Rainer Janson",2.237
"4383","Steve Rogul",2.237
"4870","Dede Suhendar Dinata",2.237
"504","Pancho Musalem",2.237
"1794","Konstantinos Effraimoglou",2.237
"5143","Omar Awadhy",2.237
"737","Chiradip Mukerjea",2.236
"1534","Sadiq Abdullahi",2.236
"5400","Matteo Marrai",2.235
"2875","Damar Johnson",2.235
"4783","Thomas Sorensen",2.234
"4086","Lance Johnson",2.233
"3986","Bikram Singh Saluja",2.232
"923","Finn Christensen",2.231
"5686","Tomas Vaise",2.231
"947","Bidynt Goswami",2.231
"2197","Dimitri Muzyka",2.231
"3863","Amable Plaza",2.231
"106","Dick Dell",2.23
"1284","Lorenzo Fargas",2.229
"4753","James Schor",2.228
"4324","Nick Badenhorst",2.227
"335","Thedy Stalder",2.227
"4756","Magnus Zeile",2.227
"3645","Billy Knight",2.227
"4876","Robert Sliwinski",2.226
"5452","Sergey Betov",2.226
"3950","Chip Fisher",2.226
"2617","Didac Perez",2.225
"200","Vittorio Crotta",2.224
"3839","John Tidball",2.224
"329","Sergio Palmieri",2.224
"5770","Simon Carr",2.224
"4023","Fritz Gildemeister",2.223
"5068","Olivier Malcor",2.223
"961","Chaim Arlozorov",2.223
"3647","Paul Sullivan",2.223
"4428","Evgeni Zhelyazkov",2.223
"3651","Frank Parker",2.223
"2055","Mostafa Saleh",2.223
"4176","Gonzalo Nunez",2.222
"4106","Osamu Yanagihara",2.222
"286","Brian Flood",2.221
"5656","Mubarak Al Harrasi",2.221
"4399","T Hall",2.221
"2520","Aivaras Balzekas",2.22
"274","Patrick Landau",2.22
"5279","David Kvernadze",2.219
"4431","Eduard Pana",2.219
"4497","Garth Haynes",2.219
"4066","Roberto Vaz Carvalhaes",2.218
"713","Peter Campbell",2.218
"2571","Andrei Gorban",2.218
"642","Jean Lovera",2.217
"5142","Tiago Sousa",2.217
"950","John Molin",2.217
"1073","Filip Krajcik",2.217
"928","Czeslaw Dobrowolski",2.216
"3739","Steve Cornell",2.216
"1664","Mauro Menezes",2.216
"1382","Albert Viviani",2.216
"3117","Julen Uriguen",2.216
"4357","Jorge Cano",2.216
"2943","Elbert Sie",2.215
"4537","Robert Crames",2.215
"3963","Francisco Gallardo",2.215
"3000","Juan Carlos Ramirez",2.215
"5752","Jenson Brooksby",2.215
"4698","Chris Louw",2.215
"4704","Otis Smith",2.215
"2940","Dmitriy Makeyev",2.214
"3836","Jack Acheson",2.214
"3106","Dovydas Sakinis",2.214
"4509","Rolando Zalameda",2.213
"2337","Thomas Larsen",2.213
"2811","Will Farah Lebar",2.213
"4532","Otto Oberparleiter",2.213
"4809","Emanuel Rasberger",2.211
"3071","Mauricio Estivariz",2.211
"1124","Shinichi Sakamoto",2.21
"4523","Daniel Montes De Oca",2.21
"4080","Brian Tobin",2.21
"4956","Brett Hansen Dent",2.21
"1875","Richard Ashby",2.209
"5505","Roman Borvanov",2.209
"2120","Melvin Tong",2.208
"49","Donald Dell",2.208
"209","Pierre Joly",2.208
"4167","Octavio Piva Neto",2.208
"5016","Susheel Narla",2.207
"662","Lyuben Petrov",2.206
"3281","Federico Zeballos",2.206
"1131","Javier Restrepo",2.205
"4706","Stefan Heckmanns",2.205
